"country"	"Time"	"category_1"	"category_2"	"category_3"	"category_4"	"value"
"greece"	"2000-01-01"	"TOTAL SECURITIES"	"Residents"	"Households-NPISH"	""	"5254"
"greece"	"2000-01-01"	"TOTAL SECURITIES"	"Non-residents"	""	""	"41858"
"greece"	"2000-04-01"	"TOTAL SECURITIES"	"Residents"	"Non-financial corporations"	""	"268"
"greece"	"2000-04-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Central Bank"	"8355"
"greece"	"2000-04-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"OMFIs"	"42408"
"greece"	"2000-04-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Other financial intermediaries"	"4247"
"greece"	"2000-04-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Insurance and pension funds"	"1614"
"greece"	"2000-04-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"  of which Central gov."	"0"
"greece"	"2000-04-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"  of which Local gov."	"18"
"greece"	"2000-04-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"of which Social Security Funds"	"14243"
"greece"	"2000-04-01"	"TOTAL SECURITIES"	"Residents"	"Households-NPISH"	""	"4096"
"greece"	"2000-04-01"	"TOTAL SECURITIES"	"Non-residents"	""	""	"45395"
"greece"	"2000-07-01"	"TOTAL SECURITIES"	"Residents"	"Non-financial corporations"	""	"272"
"greece"	"2000-07-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Central Bank"	"8696"
"greece"	"2000-07-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"OMFIs"	"44470"
"greece"	"2000-07-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Other financial intermediaries"	"3914"
"greece"	"2000-07-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Insurance and pension funds"	"1623"
"greece"	"2000-07-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"  of which Central gov."	"0"
"greece"	"2000-07-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"  of which Local gov."	"18"
"greece"	"2000-07-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"of which Social Security Funds"	"14617"
"greece"	"2000-07-01"	"TOTAL SECURITIES"	"Residents"	"Households-NPISH"	""	"4272"
"greece"	"2000-07-01"	"TOTAL SECURITIES"	"Non-residents"	""	""	"46014"
"greece"	"2000-10-01"	"TOTAL SECURITIES"	"Residents"	"Non-financial corporations"	""	"278"
"greece"	"2000-10-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Central Bank"	"7882"
"greece"	"2000-10-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"OMFIs"	"43218"
"greece"	"2000-10-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Other financial intermediaries"	"4194"
"greece"	"2000-10-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Insurance and pension funds"	"1626"
"greece"	"2000-10-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"  of which Central gov."	"0"
"greece"	"2000-10-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"  of which Local gov."	"18"
"greece"	"2000-10-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"of which Social Security Funds"	"11612"
"greece"	"2000-10-01"	"TOTAL SECURITIES"	"Residents"	"Households-NPISH"	""	"4916"
"greece"	"2000-10-01"	"TOTAL SECURITIES"	"Non-residents"	""	""	"50033"
"greece"	"2001-01-01"	"TOTAL SECURITIES"	"Residents"	"Non-financial corporations"	""	"281"
"greece"	"2001-01-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Central Bank"	"7919"
"greece"	"2001-01-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"OMFIs"	"41297"
"greece"	"2001-01-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Other financial intermediaries"	"4405"
"greece"	"2001-01-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Insurance and pension funds"	"1664"
"greece"	"2001-01-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"  of which Central gov."	"0"
"greece"	"2001-01-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"  of which Local gov."	"19"
"greece"	"2001-01-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"of which Social Security Funds"	"16122"
"greece"	"2001-01-01"	"TOTAL SECURITIES"	"Residents"	"Households-NPISH"	""	"4781"
"greece"	"2001-01-01"	"TOTAL SECURITIES"	"Non-residents"	""	""	"49998"
"greece"	"2001-04-01"	"TOTAL SECURITIES"	"Residents"	"Non-financial corporations"	""	"286"
"greece"	"2001-04-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Central Bank"	"8039"
"greece"	"2001-04-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"OMFIs"	"41837"
"greece"	"2001-04-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Other financial intermediaries"	"4450"
"greece"	"2001-04-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Insurance and pension funds"	"1710"
"greece"	"2001-04-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"  of which Central gov."	"0"
"greece"	"2001-04-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"  of which Local gov."	"19"
"greece"	"2001-04-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"of which Social Security Funds"	"16361"
"greece"	"2001-04-01"	"TOTAL SECURITIES"	"Residents"	"Households-NPISH"	""	"4177"
"greece"	"2001-04-01"	"TOTAL SECURITIES"	"Non-residents"	""	""	"49199"
"greece"	"2001-07-01"	"TOTAL SECURITIES"	"Residents"	"Non-financial corporations"	""	"289"
"greece"	"2001-07-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Central Bank"	"7997"
"greece"	"2001-07-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"OMFIs"	"42351"
"greece"	"2001-07-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Other financial intermediaries"	"4313"
"greece"	"2001-07-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Insurance and pension funds"	"1763"
"greece"	"2001-07-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"  of which Central gov."	"0"
"greece"	"2001-07-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"  of which Local gov."	"19"
"greece"	"2001-07-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"of which Social Security Funds"	"17188"
"greece"	"2001-07-01"	"TOTAL SECURITIES"	"Residents"	"Households-NPISH"	""	"5033"
"greece"	"2001-07-01"	"TOTAL SECURITIES"	"Non-residents"	""	""	"49502"
"greece"	"2001-10-01"	"TOTAL SECURITIES"	"Residents"	"Non-financial corporations"	""	"295"
"greece"	"2001-10-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Central Bank"	"7837"
"greece"	"2001-10-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"OMFIs"	"41099"
"greece"	"2001-10-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Other financial intermediaries"	"4389"
"greece"	"2001-10-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Insurance and pension funds"	"1835"
"greece"	"2001-10-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"  of which Central gov."	"0"
"greece"	"2001-10-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"  of which Local gov."	"18"
"greece"	"2001-10-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"of which Social Security Funds"	"12359"
"greece"	"2001-10-01"	"TOTAL SECURITIES"	"Residents"	"Households-NPISH"	""	"4851"
"greece"	"2001-10-01"	"TOTAL SECURITIES"	"Non-residents"	""	""	"59726"
"greece"	"2002-01-01"	"TOTAL SECURITIES"	"Residents"	"Non-financial corporations"	""	"304"
"greece"	"2002-01-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Central Bank"	"7886"
"greece"	"2002-01-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"OMFIs"	"37619"
"greece"	"2002-01-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Other financial intermediaries"	"4180"
"greece"	"2002-01-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Insurance and pension funds"	"1792"
"greece"	"2002-01-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"  of which Central gov."	"152"
"greece"	"2002-01-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"  of which Local gov."	"18"
"greece"	"2002-01-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"of which Social Security Funds"	"18238"
"greece"	"2002-01-01"	"TOTAL SECURITIES"	"Residents"	"Households-NPISH"	""	"5710"
"greece"	"2002-01-01"	"TOTAL SECURITIES"	"Non-residents"	""	""	"56216"
"greece"	"2002-04-01"	"TOTAL SECURITIES"	"Residents"	"Non-financial corporations"	""	"311"
"greece"	"2002-04-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Central Bank"	"7883"
"greece"	"2002-04-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"OMFIs"	"38730"
"greece"	"2002-04-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Other financial intermediaries"	"4000"
"greece"	"2002-04-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Insurance and pension funds"	"1753"
"greece"	"2002-04-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"  of which Central gov."	"156"
"greece"	"2002-04-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"  of which Local gov."	"18"
"greece"	"2002-04-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"of which Social Security Funds"	"21146"
"greece"	"2002-04-01"	"TOTAL SECURITIES"	"Residents"	"Households-NPISH"	""	"6056"
"greece"	"2002-04-01"	"TOTAL SECURITIES"	"Non-residents"	""	""	"60429"
"greece"	"2002-07-01"	"TOTAL SECURITIES"	"Residents"	"Non-financial corporations"	""	"323"
"greece"	"2002-07-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Central Bank"	"7995"
"greece"	"2002-07-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"OMFIs"	"39403"
"greece"	"2002-07-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Other financial intermediaries"	"3766"
"greece"	"2002-07-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Insurance and pension funds"	"1752"
"greece"	"2002-07-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"  of which Central gov."	"163"
"greece"	"2002-07-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"  of which Local gov."	"19"
"greece"	"2002-07-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"of which Social Security Funds"	"22552"
"greece"	"2002-07-01"	"TOTAL SECURITIES"	"Residents"	"Households-NPISH"	""	"7597"
"greece"	"2002-07-01"	"TOTAL SECURITIES"	"Non-residents"	""	""	"66168"
"greece"	"2002-10-01"	"TOTAL SECURITIES"	"Residents"	"Non-financial corporations"	""	"334"
"greece"	"2002-10-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Central Bank"	"8089"
"greece"	"2002-10-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"OMFIs"	"38212"
"greece"	"2002-10-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Other financial intermediaries"	"3720"
"greece"	"2002-10-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Insurance and pension funds"	"1839"
"greece"	"2002-10-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"  of which Central gov."	"165"
"greece"	"2002-10-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"  of which Local gov."	"18"
"greece"	"2002-10-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"of which Social Security Funds"	"15819"
"greece"	"2002-10-01"	"TOTAL SECURITIES"	"Residents"	"Households-NPISH"	""	"8000"
"greece"	"2002-10-01"	"TOTAL SECURITIES"	"Non-residents"	""	""	"74682"
"greece"	"2003-01-01"	"TOTAL SECURITIES"	"Residents"	"Non-financial corporations"	""	"347"
"greece"	"2003-01-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Central Bank"	"7223"
"greece"	"2003-01-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"OMFIs"	"35597"
"greece"	"2003-01-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Other financial intermediaries"	"3999"
"greece"	"2003-01-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Insurance and pension funds"	"1859"
"greece"	"2003-01-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"  of which Central gov."	"161"
"greece"	"2003-01-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"  of which Local gov."	"19"
"greece"	"2003-01-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"of which Social Security Funds"	"22800"
"greece"	"2003-01-01"	"TOTAL SECURITIES"	"Residents"	"Households-NPISH"	""	"7389"
"greece"	"2003-01-01"	"TOTAL SECURITIES"	"Non-residents"	""	""	"74937"
"greece"	"2003-04-01"	"TOTAL SECURITIES"	"Residents"	"Non-financial corporations"	""	"359"
"greece"	"2003-04-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Central Bank"	"7040"
"greece"	"2003-04-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"OMFIs"	"31169"
"greece"	"2003-04-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Other financial intermediaries"	"4114"
"greece"	"2003-04-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Insurance and pension funds"	"1723"
"greece"	"2003-04-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"  of which Central gov."	"165"
"greece"	"2003-04-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"  of which Local gov."	"18"
"greece"	"2003-04-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"of which Social Security Funds"	"25059"
"greece"	"2003-04-01"	"TOTAL SECURITIES"	"Residents"	"Households-NPISH"	""	"6896"
"greece"	"2003-04-01"	"TOTAL SECURITIES"	"Non-residents"	""	""	"86972"
"greece"	"2003-07-01"	"TOTAL SECURITIES"	"Residents"	"Non-financial corporations"	""	"364"
"greece"	"2003-07-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Central Bank"	"6994"
"greece"	"2003-07-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"OMFIs"	"30885"
"greece"	"2003-07-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Other financial intermediaries"	"4081"
"greece"	"2003-07-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Insurance and pension funds"	"1485"
"greece"	"2003-07-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"  of which Central gov."	"162"
"greece"	"2003-07-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"  of which Local gov."	"19"
"greece"	"2003-07-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"of which Social Security Funds"	"25404"
"greece"	"2003-07-01"	"TOTAL SECURITIES"	"Residents"	"Households-NPISH"	""	"7611"
"greece"	"2003-07-01"	"TOTAL SECURITIES"	"Non-residents"	""	""	"85675"
"greece"	"2003-10-01"	"TOTAL SECURITIES"	"Residents"	"Non-financial corporations"	""	"371"
"greece"	"2003-10-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Central Bank"	"6873"
"greece"	"2003-10-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"OMFIs"	"31553"
"greece"	"2003-10-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Other financial intermediaries"	"3767"
"greece"	"2003-10-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Insurance and pension funds"	"1766"
"greece"	"2003-10-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"  of which Central gov."	"159"
"greece"	"2003-10-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"  of which Local gov."	"18"
"greece"	"2003-10-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"of which Social Security Funds"	"18259"
"greece"	"2003-10-01"	"TOTAL SECURITIES"	"Residents"	"Households-NPISH"	""	"7206"
"greece"	"2003-10-01"	"TOTAL SECURITIES"	"Non-residents"	""	""	"90097"
"greece"	"2004-01-01"	"TOTAL SECURITIES"	"Residents"	"Non-financial corporations"	""	"376"
"greece"	"2004-01-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Central Bank"	"6986"
"greece"	"2004-01-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"OMFIs"	"27852"
"greece"	"2004-01-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Other financial intermediaries"	"3613"
"greece"	"2004-01-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Insurance and pension funds"	"1729"
"greece"	"2004-01-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"  of which Central gov."	"183"
"greece"	"2004-01-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"  of which Local gov."	"24"
"greece"	"2004-01-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"of which Social Security Funds"	"18202"
"greece"	"2004-01-01"	"TOTAL SECURITIES"	"Residents"	"Households-NPISH"	""	"7836"
"greece"	"2004-01-01"	"TOTAL SECURITIES"	"Non-residents"	""	""	"103915"
"greece"	"2004-04-01"	"TOTAL SECURITIES"	"Residents"	"Non-financial corporations"	""	"382"
"greece"	"2004-04-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Central Bank"	"6879"
"greece"	"2004-04-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"OMFIs"	"31264"
"greece"	"2004-04-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Other financial intermediaries"	"3797"
"greece"	"2004-04-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Insurance and pension funds"	"1876"
"greece"	"2004-04-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"  of which Central gov."	"178"
"greece"	"2004-04-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"  of which Local gov."	"30"
"greece"	"2004-04-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"of which Social Security Funds"	"18814"
"greece"	"2004-04-01"	"TOTAL SECURITIES"	"Residents"	"Households-NPISH"	""	"7885"
"greece"	"2004-04-01"	"TOTAL SECURITIES"	"Non-residents"	""	""	"106406"
"greece"	"2004-07-01"	"TOTAL SECURITIES"	"Residents"	"Non-financial corporations"	""	"387"
"greece"	"2004-07-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Central Bank"	"6793"
"greece"	"2004-07-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"OMFIs"	"31459"
"greece"	"2004-07-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Other financial intermediaries"	"3756"
"greece"	"2004-07-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Insurance and pension funds"	"1763"
"greece"	"2004-07-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"  of which Central gov."	"182"
"greece"	"2004-07-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"  of which Local gov."	"38"
"greece"	"2004-07-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"of which Social Security Funds"	"20302"
"greece"	"2004-07-01"	"TOTAL SECURITIES"	"Residents"	"Households-NPISH"	""	"8541"
"greece"	"2004-07-01"	"TOTAL SECURITIES"	"Non-residents"	""	""	"112135"
"greece"	"2004-10-01"	"TOTAL SECURITIES"	"Residents"	"Non-financial corporations"	""	"391"
"greece"	"2004-10-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Central Bank"	"6679"
"greece"	"2004-10-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"OMFIs"	"27795"
"greece"	"2004-10-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Other financial intermediaries"	"4442"
"greece"	"2004-10-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Insurance and pension funds"	"2044"
"greece"	"2004-10-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"  of which Central gov."	"187"
"greece"	"2004-10-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"  of which Local gov."	"47"
"greece"	"2004-10-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"of which Social Security Funds"	"22393"
"greece"	"2004-10-01"	"TOTAL SECURITIES"	"Residents"	"Households-NPISH"	""	"8479"
"greece"	"2004-10-01"	"TOTAL SECURITIES"	"Non-residents"	""	""	"116075"
"greece"	"2005-01-01"	"TOTAL SECURITIES"	"Residents"	"Non-financial corporations"	""	"397"
"greece"	"2005-01-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Central Bank"	"6755"
"greece"	"2005-01-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"OMFIs"	"28848"
"greece"	"2005-01-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Other financial intermediaries"	"3912"
"greece"	"2005-01-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Insurance and pension funds"	"2031"
"greece"	"2005-01-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"  of which Central gov."	"1008"
"greece"	"2005-01-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"  of which Local gov."	"45"
"greece"	"2005-01-01"	"TOTAL SECURITIES"	"Residents"	"General government"	"of which Social Security Funds"	"23065"
"greece"	"2005-01-01"	"TOTAL SECURITIES"	"Residents"	"Households-NPISH"	""	"8816"
"greece"	"2005-01-01"	"TOTAL SECURITIES"	"Non-residents"	""	""	"108871"
"greece"	"2005-04-01"	"TOTAL SECURITIES"	"Residents"	"Non-financial corporations"	""	"406"
"greece"	"2005-04-01"	"TOTAL SECURITIES"	"Residents"	"Financial corporations"	"Central Bank"	"6537"
